sku,img,title,price,price_sale,cat,desc
,/fileadmin/_processed_/csm_11009425_6d300dfb37.jpg,"Kuhinjski element TARA D40 4F"," 9.700,00 RSD ",,,"*Napomena: Cena je bez radne ploče, ručica i sokle. "
,/fileadmin/_processed_/csm_11009545_f79bcaf9d9.jpg,"Kuhinjski element UNA D60 2V"," 9.986,00 RSD ",,,&nbsp;
,/fileadmin/_processed_/csm_11009565_e22f3cb44e.jpg,"Kuhinjski element UNA V80"," 9.986,00 RSD ",,,&nbsp;
,/fileadmin/_processed_/csm_11009449_e7f2a84ba7.jpg,"Kuhinjski element TARA V80 H1V1ST"," 9.986,00 RSD ",,,"*Napomena: Cena je bez ručica. "
,/fileadmin/_processed_/csm_11009451_28a566b1bf.jpg,"Kuhinjski element TARA V UG"," 9.986,00 RSD ",,,"*Napomena: Cena je bez ručice. "
,/fileadmin/_processed_/csm_11006675_b8dc142f50.jpg,"Cipelar HUGO 23"," 10.386,00 RSD ",,,"Cipelar HUGO 23, u dekoru sivog hrasta, poseduje tri segmenta za odlaganje sezonske obuće, a zahvaljujući svojim dimenzijama i dvorednoj organizaciji, predstavlja veoma efektno funkcionalno rešenje za uređenje predsoblja skromnijih dimenzija."
,/fileadmin/_processed_/csm_11009551_6a84a4d348.jpg,"Kuhinjski element UNA D80 S"," 10.700,00 RSD ",,,&nbsp;
,/fileadmin/_processed_/csm_11009422_d040bbdf94.jpg,"Kuhinjski element TARA D20 UK"," 10.700,00 RSD ",,,"*Napomena: Cena je bez radne ploče, ručice i sokle. "
,/fileadmin/_processed_/csm_11009434_665c253e4b.jpg,"Kuhinjski element TARA D UG"," 10.700,00 RSD ",,,"*Napomena: Cena je bez radne ploče, ručica i sokle. "
,/fileadmin/_processed_/csm_11009540_fa1d5f81d3.jpg,"Kuhinjski element UNA D20 UK"," 11.414,00 RSD ",,,&nbsp;
,/fileadmin/_processed_/csm_11009543_9113da2a28.jpg,"Kuhinjski element UNA D40 4F"," 11.414,00 RSD ",,,&nbsp;
,/fileadmin/_processed_/csm_11009552_5bb715a8d8.jpg,"Kuhinjski element UNA D UG"," 11.414,00 RSD ",,,&nbsp;
,/fileadmin/_processed_/csm_11009569_e658b668b3.jpg,"Kuhinjski element UNA V UG"," 11.414,00 RSD ",,,&nbsp;
,/fileadmin/_processed_/csm_11009450_edcb7bd03c.jpg,"Kuhinjski element TARA V120"," 11.414,00 RSD ",,,"*Napomena: Cena je bez ručica. "
,/fileadmin/_processed_/csm_11009550_401dcb2d86.jpg,"Kuhinjski element UNA D80"," 11.843,00 RSD ",,,&nbsp;
,/fileadmin/_processed_/csm_11006480_e816c7003c.jpg,"Komoda BENY 2K1F"," 12.557,00 RSD ",,,"Komoda BENY 2K1F, u opak belom dezenu sa belom lak folijom, poseduje dve praktične police i fioku za ekonomičnu organizaciju vašeg predsoblja. Može se kombinovati sa istoimenim elementima koji zaokružuju enterijersku priču ulaza u vaš dom."
,/fileadmin/_processed_/csm_11009567_cf5b68e71c.jpg,"Kuhinjski element UNA V80 H1V1ST"," 12.843,00 RSD ",,,&nbsp;
,/fileadmin/_processed_/csm_11006669_7bffd2bd02.jpg,"Cipelar HUGO 24"," 12.920,00 RSD ",,,"Cipelar HUGO 24, u sonoma hrast dekoru, poseduje četiri segmenta za odlaganje sezonske obuće, a zahvaljujući svojim dimenzijama i dvorednoj organizaciji, predstavlja veoma efektno funkcionalno rešenje za uređenje predsoblja skromnijih dimenzija."
,/fileadmin/_processed_/csm_11009430_cc60ad5a2c.jpg,"Kuhinjski element TARA D60 4F"," 13.557,00 RSD ",,,"*Napomena: Cena je bez radne ploče, ručica i sokle. "
,/fileadmin/_processed_/csm_11008711_54cb9d32cf.jpg,"Ormar HANA 2K"," 13.986,00 RSD ",,,"Dvokrilni ormar HANA 2K, u sonoma hrast dezenu, sa garderobnom šipkom namenjen je za odlaganje odeće. Model ormara HANA 2K ima klasičan mehanizam otvaranja. "
,/fileadmin/_processed_/csm_11009435_daeef7462c.jpg,"Kuhinjski element TARA D120 1F"," 14.272,00 RSD ",,,"*Napomena: Cena je bez radne ploče, ručica i sokle. "
,/fileadmin/_processed_/csm_11009436_e4c191bc48.jpg,"Kuhinjski element TARA BD60 UF"," 14.272,00 RSD ",,,"*Napomena: Cena je bez ručica. "
,/fileadmin/_processed_/csm_11006665_176cf474c0.jpg,"Cipelar HUGO 25"," 14.653,00 RSD ",,,"Cipelar HUGO 25, u sonoma hrast dekoru, poseduje pet segmenata za odlaganje sezonske obuće, a zahvaljujući svojim dimenzijama i dvorednoj organizaciji, predstavlja veoma efektno funkcionalno rešenje za uređenje predsoblja skromnijih dimenzija."
,/fileadmin/_processed_/csm_11009548_90c7660301.jpg,"Kuhinjski element UNA D60 4F"," 14.986,00 RSD ",,,&nbsp;
,/fileadmin/_processed_/csm_11009568_5ad65c57f5.jpg,"Kuhinjski element UNA V120"," 15.700,00 RSD ",,,&nbsp;
,/fileadmin/_processed_/csm_11009437_353515be6b.jpg,"Kuhinjski element TARA BD60 UR"," 16.129,00 RSD ",,,"*Napomena: Cena je bez ručica. "
,/fileadmin/_processed_/csm_11006461_e96c43cf36.jpg,"Element predsoblja BENY 2K OG"," 16.653,00 RSD ",,,"Element predsoblja BENY 2K OG, u opak belom dezenu i sa lak belom folijom, uneće u vaše predsoblje svežinu i eleganciju, kao i praktičnu notu zahvaljujući dvokrilnom delu sa tri police i kačilicom za odlaganje garderobe. Može se kombinovati sa istoimenim elementima koji zaokružuju enterijersku priču ulaza u vaš dom."
,/fileadmin/_processed_/csm_11009429_11410cb525.jpg,"Kuhinjski element TARA D60 3F"," 17.129,00 RSD ",,,"*Napomena: Cena je bez radne ploče, ručica i sokle. "
,/fileadmin/_processed_/csm_11009553_03f5c1d961.jpg,"Kuhinjski element UNA D120 1F"," 18.557,00 RSD ",,,&nbsp;
,/fileadmin/_processed_/csm_11009547_1d0919aaf5.jpg,"Kuhinjski element UNA D60 3F"," 19.272,00 RSD ",,,&nbsp;
,/fileadmin/_processed_/csm_11008710_1576d0e957.jpg,"Ormar HANA UGAONI"," 19.320,00 RSD ",,,"Funkcionalni model ormara HANA UGAONI, u sonoma hrast dezenu, efektno racionalizuje ugaoni prostor u enterijeru namenjen odlaganju odeće. Uspešno organizovan prostor ormara HANA UGAONI sastoji se od polica i garderobne šipke."
,/fileadmin/_processed_/csm_11008718_aa31a0e43f.jpg,"Ormar HANA 2K3P2F"," 19.986,00 RSD ",,,"Model dvokrilnog ormara HANA 2K3P2F, u sonoma hrast dezenu, sa garderobnom šipkom, tri zatvorene police i dve fioke, namenjen je za odlaganje odeće i posteljine. Racionalna organizacija prostora ormara HANA 2K3P2F čini ovaj model fleksibilnim za uklapanje u različite tipove ambijenata."
,/fileadmin/_processed_/csm_11009555_0ecfff17e5.jpg,"Kuhinjski element UNA BD60 UR"," 19.986,00 RSD ",,,&nbsp;
,/fileadmin/_processed_/csm_11005756_6955385c24.jpg,"Trpezarijski sto OSCAR TS 160x90"," 19.985,00 RSD ",,,"*Mogućnost razvlačenja."
,/fileadmin/_processed_/csm_11007432_49fb5792f1.jpg,"Komoda ETIDA 3K4F"," 19.986,00 RSD ",,,"Komoda ETIDA 3K4F, u dekoru sivog hrasta i crnog dezena, deo je istoimene kolekcije elemenata spavaće sobe. Poseduje bočne zatvorene segmente i funkcionalne četiri fioke."
,/fileadmin/_processed_/csm_11008708_985341e4ad.jpg,"Ormar HANA 3K"," 22.128,00 RSD ",,,"Model trokrilnog ormara HANA 3K, u sonoma hrast dezenu, sa garderobnom šipkom i četiri police namenjen je za odlaganje odeće i posteljine. Ormar HANA 3K zadovoljiće potrebe čitave porodice."
,/fileadmin/_processed_/csm_11009554_5931c9c554.jpg,"Kuhinjski element UNA BD60 UF"," 22.414,00 RSD ",,,&nbsp;
,/fileadmin/_processed_/csm_11008332_14b67a9036.jpg,"Kuhinja DALILA 160"," 27.843,00 RSD ",,,"Kuhinja DALILA 160, u kombinaciji sivog hrast i opak belog dezena idealan je izbor za opremanje prostorija koje imaju specifične dimenzionalne zahteve. Svojim dizajnom koji je u skladu sa trendovima u enterijeru učiniće ambijent prijatnim i praktično organizovanim. Ovaj model izdvajaju dva polu zastakljena viseća elementa koji doprinose estetskoj privlačnosti, kao i jedna prostrana fioka.

*Napomena: bez sudopere i radne ploče. Dubina sa radnom pločom je 60 cm."
,/fileadmin/_processed_/csm_11007431_e97f31b072.jpg,"Ormar ETIDA 5K3O"," 49.320,00 RSD ",,," Preporučujemo  Set polica Pb. "
,/fileadmin/_processed_/csm_11008253_1a24636e2a.jpg,"Set LED rasvete Ra24"," 4.293,00 RSD ",,," Preporučujemo  Vitrina MOLISE 1K VS,  Vitrina MOLISE 1K VS. "
,/fileadmin/_processed_/csm_11008252_9c53d7a282.jpg,"Set LED rasvete Ra23"," 5.053,00 RSD ",,," Preporučujemo  Komoda MOLISE 4K2F,  Komoda MOLISE 4K2F. "
,/fileadmin/_processed_/csm_11008245_199e1b535c.jpg,"TV polica ALICANTE"," 21.320,00 RSD ",,," Preporučujemo  Set spot svetla 2 SVETILJKE. "
,/fileadmin/_processed_/csm_11006489_aeb9c38664.jpg,"Kompjuter sto JAN"," 11.320,00 RSD ",,,"Kompjuter sto JAN, u sonoma hrast i opak belom dezenu, doprineće da kreirate radni prostor koji podupire maksimalne rezultate. Ovaj model poseduje praktičnu radnu površinu ispod koje se nalazi fioka i zatvoren segment za odlaganje svih važnih stvari. "
,/fileadmin/_processed_/csm_11008760_8cae9f3d43.jpg,"Regal ARNO"," 32.843,00 RSD ",,,"Dimenzije prostora za TV su 1200 x ~1100 mm."
,/fileadmin/_processed_/csm_21028996_0bed2f9138.jpg,"Ugaona garnitura SAVOJA"," 79.986,00 RSD ",,,"Žičano jezgro i sunđer. Obaranje naslona. Jedna kutija za posteljinu."
,/fileadmin/_processed_/csm_11006463_3cdd4207fe.jpg,"Element predsoblja BENY CIV 760"," 6.653,00 RSD ",,,"Element predsoblja BENY CIV 760, u opak belom dezenu i sa lak belom folijom, uneće u vaše predsoblje svežinu i eleganciju, kao i praktičnu notu zahvaljujući kačilicama za odlaganje garderobe. Može se kombinovati sa istoimenim elementima koji zaokružuju enterijersku priču ulaza u vaš dom."
,/fileadmin/_processed_/csm_21029013_8d8cc0ddde.jpg,"Ležaj GARDA"," 61.320,00 RSD ",,,"Tačan naziv dezena je: sedište/naslon/veliki jastuk štof siva monolith 92. Ležaj GARDA izuzetno privlačnog i modernog dizajna, sinonim je za udobnost i apsolutni komfor. Svojim sofisticiranim izgledom unosi eleganciju i otmenost u ambijent dnevne sobe. Posebni benefiti su mogućnost pretvaranja u ležaj obaranjem naslona u površinu za spavanje 198 x 150cm.

Sunđer. Val opruga. Obaranje naslona. Jedna kutija za posteljinu.

"
,/fileadmin/_processed_/csm_11005743_afda566333.jpg,"Zidna polica KENT ZP"," 2.843,00 RSD ",,,"Zidna polica KENT ZP, u belom i sivom hrast dezenu, deo je istoimene kolekcije koja u vaš dom unosi dodir otmene klasike i rafiniranog ukusa."
,,,,,,
,/fileadmin/_processed_/csm_11008694_0580e5179d.jpg,"Noćni ormarić UNI NO2F"," 5.985,00 RSD ",,,"Noćni ormarić UNI NO2F, u dekoru sivog hrasta, veoma praktičnog je dizajna sa dve vertikalno smeštene fioke. Noćni ormarići su funkcionalni deo spavaće sobe."
,/fileadmin/_processed_/csm_11008672_0ac40d0e6e.jpg,"Kuhinjski element DIVA D60 UR"," 7.128,00 RSD ",,,"*Napomena: bez radne ploče. Dubina sa radnom pločom 60cm."
,/fileadmin/_processed_/csm_11006459_b48d6c6378.jpg,"Element kuhinje DIVA 60A"," 7.843,00 RSD ",,,"Element kuhinje DIVA 60A, u opak belom dezenu i sa lak belom folijom, namenjen je opremanju kuhinja koje imaju potrebu za ugradnom tehnikom i dopunski je segment kuhinje DIVA 200. "
,/fileadmin/_processed_/csm_11007430_ffaadc821b.jpg,"Noćni ormarić RITMO 2NO1F"," 7.843,00 RSD ",,,"Dimenzije jednog ormarića:"
,/fileadmin/_processed_/csm_11001392_022341293f.jpg,"Trpezarijski sto DOMUS 135x80"," 8.557,00 RSD ",,,"Model trpezarijskog stola DOMUS 135x80, u sonoma hrast i latte ili sonoma hrast i belom dezenu, doprineće transformaciji ambijenta usled mogućnosti biranja jedne od dve kombinacije dezena radne površine pri montaži. Različite kombinacije dva dezena na radnoj ploči estetski će uklopiti trpezarijski sto DOMUS u različitim kompozicijama u enterijeru. "
,/fileadmin/_processed_/csm_11001471_a3c8791dd2.jpg,"Trpezarijski sto DT 80x80"," 9.271,00 RSD ",,,"Trpezarijski sto DT 80x80, u sonoma hrast dezenu, idealan je za sve tipove trpezarija. Ukoliko nemate odvojenu trpezariju, odlično će se uklopiti i u dnevnoj sobi, zahvaljujući jednostavnom i skladnom dizajnu."
,/fileadmin/_processed_/csm_11006279_6d788a4a1f.jpg,"Kompjuter sto LEO"," 9.985,00 RSD ",,,"Kompjuter sto LEO, u sonoma hrast dezenu, sa prostranom radnom površinom i funcionalnim sistemom fioka donosi sve neophodno za besprekornu organizaciju radnog prostora."
,/fileadmin/_processed_/csm_11008171_015b976e82.jpg,"Klub sto OSCAR KS 120x60"," 9.985,00 RSD ",,,"Klub sto OSCAR KS 120x60, u artisan hrast dezenu, postaće omiljeni detalj u ambijentu dnevne sobe. Praktične dimenzije i atraktivan drvo dekor čine ga savršenim za uređenje enterijera u savremenom maniru sa velikom dozom šarma."
,/fileadmin/_processed_/csm_11008644_d2c30277b3.jpg,"Komoda RITMO 4F"," 10.414,00 RSD ",,,"Ormar RITMO 4K2O, u dekoru sonoma hrasta, deo je istoimene kolekcije elemenata spavaće sobe. Poseduje veoma praktično organizovan upotrebni prostor sa sistemom polica&nbsp; pozicioniranim desno i delom sa garderobnom šipkom i policom iznad nje na levoj strani. Dodatni estetski benefit je ogledalo u središnjem delu obostrano."
,/fileadmin/_processed_/csm_11005737_e45197d484.jpg,"TV polica KENT 120"," 10.700,00 RSD ",,,"TV polica KENT 120, u belom i sivom hrast dezenu, poseduje kombinaciju zatvorenog i otvorenog segmenta koji su podogni za odlaganje audio-vizuelne opreme i dekorativnih predmeta. Deo je istoimene kolekcije koja u vaš dom unosi dodir otmene klasike i rafiniranog ukusa. "
,/fileadmin/_processed_/csm_11008168_b95ee66150.jpg,"Klub sto BERT"," 10.843,00 RSD ",,,"Klub sto BERT, u dekoru artisan hrasta sa belom lak folijom, poseduje praktične i estetske benefite. Dominantan detalj u izgledu ovog klub stola je efektna staklena polica ispod radne površine pogodne za odlaganje omiljenih knjiga ili časopisa. Klub sto BERT doprinosi savremenom tematskom konceptu uređenja dnevnog boravka."
,/fileadmin/_processed_/csm_11008813_67f0e0f7c2.jpg,"TV polica REX"," 11.414,00 RSD ",,," Preporučujemo  Set LED rasvete Ra2. "
,/fileadmin/_processed_/csm_11007427_1dda3b732b.jpg,"Komoda RITMO 3K1F"," 11.414,00 RSD ",,,"Komoda RITMO 3K1F, u dekoru sonoma hrasta i opak bele, deo je istoimene kolekcije elemenata spavaće sobe. Sastoji iz tri zatvorena dela sa horizontalnim policama, i jedne fioke."
,/fileadmin/_processed_/csm_11008177_d9bb14f166.jpg,"Cipelar NEO"," 12.843,00 RSD ",,,"Model cipelara NEO, u artisan hrast dezenu, sa zatvorenim policama za odlaganje obuće pruža mogućnost racionalne organizacije predsoblja."
,/fileadmin/_processed_/csm_11008807_5289547cf7.jpg,"TV polica KENT 150"," 14.128,00 RSD ",,,"TV polica KENT 150, u belom i sivom hrast dezenu, poseduje otvoreni segment upotpunjen sa dve praktične fioke. Deo je istoimene kolekcije koja donosi dizajnerski iskorak u kreiranju enterijerskih rešenja za uređenje dnevnog boravka, spavaće sobe ili predsoblja. "
,/fileadmin/_processed_/csm_11008786_4e718ec16f.jpg,"Trpezarijski sto DT 120x80"," 14.272,00 RSD ",,,"Trpezarijski sto DT 120x80, u sonoma hrast dezenu, idealan je za sve tipove trpezarija. Ukoliko nemate odvojenu trpezariju, odlično će se uklopiti i u dnevnoj sobi, zahvaljujući jednostavnom i skladnom dizajnu. Funkcionalni trpezarijski sto DT 120x80 pruža mogućnost povećanja dužine radne površine za dodatnih 33 cm."
,/fileadmin/_processed_/csm_11008358_ca43413448.jpg,"Kuhinja DALILA 80"," 14.271,00 RSD ",,,"Kuhinja DALILA 80, u kombinaciji sivog hrast i opak belog dezena idealan je izbor za opremanje veoma malog prostora. Svojim dizajnom, koji je u skladu sa trendovima u enterijeru, učiniće ambijent prijatnim i praktičnim. Ovaj model izdvaja jedan zatvoren dvokrilni viseći deo, kao i jedan dvokrilni stojeći deo, sa prostranom fiokom, koja uvek ima veliku praktičnu vrednost.

*Napomena: bez sudopere i radne ploče. Dubina sa radnom pločom je 60 cm."
,/fileadmin/_processed_/csm_11008360_09b68673c0.jpg,"Kuhinja DALILA 80S"," 14.985,00 RSD ",,,"*Napomena: cena je bez sudopere. Dubina sa radnom pločom je 60 cm."
,/fileadmin/_processed_/csm_11004992_960f45872c.jpg,"Kompjuter sto LIBER"," 14.985,00 RSD ",,,"Kompjuter sto LIBER, u sonoma hrast dezenu, osnovni je detalj savršeno funkcionalnog radnog prostora u kome sve treba da odiše redom i skladnom organizacijom. Praktična kompozicija radne površine, sistema fioka i zatvorenog krilnog dela donosi dovoljno prostora za odlaganje i sortiranje važnih stvari i dokumenata."
,/fileadmin/_processed_/csm_11008294_a4e5be6885.jpg,"Komoda DUERO 5F 90"," 16.557,00 RSD ",,,"Komoda DUERO 5F 90, u dekoru artisan hrasta dizajnirana je tako da zahvaljujući upotrebnom prostoru koji obezbeđuje pet prostranih fioka, spada u elemente sa velikom upotrebnom vrednošću. Komoda DUERO 5F 90 je pogodna za opremanje predsoblja, dnevne zone ili spavaće sobe."
,/fileadmin/_processed_/csm_11006590_079098b00d.jpg,"Ormar ARNO 2K"," 17.320,00 RSD ",,,"Ormar ARNO 2K, u kombinaciji dekora sivog i belog hrasta, karakteriše dizajn čistih linija i bogate teksture kao i praktičan upotrebni prostor koji se sastoji od garderobne šipke i police iznad nje. Ovaj model dvokrilnog ormara kompatibilan je sa istoimenim regalom za funkcionalno opremanje dnevnog boravka."
,/fileadmin/_processed_/csm_11008302_f806f35c72.jpg,"Komoda DUERO 3K2F"," 17.486,00 RSD ",,,"Trokrilna komoda DUERO 3K2F, u dekoru artisan hrast poseduje dva bočna zatvorena krila sa po tri vertikalne police, kao i centralno pozicioniran segment sa dve fioke i zatvorenom policom. Zahvaljujući upotrebnom prostoru koji obezbeđuje svrstava se u elemente velike funkcionalnosti. Komoda DUERO 3K2F je pogodna za opremanje predsoblja, dnevne zone ili spavaće sobe.

"
,/fileadmin/_processed_/csm_11007429_ea8b8287ed.jpg,"Bračni krevet RITMO 160"," 17.557,00 RSD ",,,"*Napomena: Cena je bez poda i dušeka."
,/fileadmin/_processed_/csm_11005739_07d4cc50ae.jpg,"Vitrina KENT VS"," 18.128,00 RSD ",,," Preporučujemo  Set LED rasvete Ra2. "
,/fileadmin/_processed_/csm_11005741_fbe42b3cbf.jpg,"Vitrina KENT POP N"," 18.557,00 RSD ",,,"Vitrina KENT POP N, u belom i sivom hrast dezenu, poseduje sisteme polica smeštene u zatvorenorenom i otvorenom delu, idealno osmišljen upotrebni prostor pogodan je za izlaganje omiljene dekoracije, knjiga i uspomena. Deo je istoimene kolekcije koja donosi dizajnerski iskorak u kreiranju enterijerskih rešenja za uređenje dnevnog boravka, spavaće sobe ili predsoblja. "
,/fileadmin/_processed_/csm_11008356_a8c9ff1dce.jpg,"Kuhinja DALILA 120"," 20.700,00 RSD ",,,"Kuhinja DALILA 120, u kombinaciji sivog hrast i opak belog dezena idealan je izbor za opremanje prostorija skromnijih dimenzija. Svojim dizajnom, koji je u skladu sa trendovima u enterijeru, učiniće ambijent prijatnim i praktično organizovanim. Ovaj model izdvajaju dva polu zastakljena viseća elementa koji doprinose estetskoj privlačnosti, kao i jedna fioka, koja uvek ima velioku praktičnu vrednost.

*Napomena: bez sudopere i radne ploče. Dubina sa radnom pločom je 60 cm.

"
,/fileadmin/_processed_/csm_11008837_3614079ae0.jpg,"Vitrina KENT POP 2F"," 21.414,00 RSD ",,,"Vitrina KENT POP 2F, u belom i sivom hrast dezenu, poseduje dve praktične fioke, upotrebni prostor sa policama i otvoreni segment za omiljeni kućni dekor. Deo je istoimene kolekcije koja u vaš dom unosi dodir otmene klasike i rafiniranog ukusa. "
,/fileadmin/_processed_/csm_11005740_8052077d28.jpg,"Vitrina KENT POP V"," 22.843,00 RSD ",,," Preporučujemo  Set LED rasvete Ra2. "
,/fileadmin/_processed_/csm_11007041_cea5b73fb5.jpg,"Predsoblje MARTIN"," 22.843,00 RSD ",,,"Predsoblje MARTIN, u beton i opak belom dezenu, učiniće da prvi suret sa vašim domom bude efektan i prijatan. Ovaj model poseduje skladno organizovan upotrebni prostor za odlaganje sezonske garderobe i obuće tako da ćete postići funkcionalno organizovan prostor, dok centralno pozicionirano ogledalo donosi osećaj prostranosti."
,/fileadmin/_processed_/csm_11008726_40be59c921.jpg,"Ormar RITMO 3K1O"," 25.700,00 RSD ",,,"Ormar RITMO 3K1O, u dekoru sonoma hrasta i opak bele, deo je istoimene kolekcije elemenata spavaće sobe. Poseduje veoma praktično organizovan upotrebni prostor sa sistemom polica levo pozicioniranim i delom sa garderobnom šipkom i policom iznad nje na desnoj strani. Dodatni estetski benefit je ogledalo u središnjem delu."
,/fileadmin/_processed_/csm_11008341_3a697540a6.jpg,"Ormar RITMO 4K2O"," 27.128,00 RSD ",,,"Ormar RITMO 4K2O, u dekoru sonoma hrasta i opak bele, deo je istoimene kolekcije elemenata spavaće sobe. Poseduje veoma praktično organizovan upotrebni prostor sa sistemom polica&nbsp; pozicioniranim desno i delom sa garderobnom šipkom i policom iznad nje na levoj strani. Dodatni estetski benefit je ogledalo u središnjem delu obostrano."
